iso_code,continent,location,date,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,population
JEY,Europe,Jersey,2021-10-14,,,,,,101073.0
JEY,Europe,Jersey,2021-10-15,,,,,,101073.0
JEY,Europe,Jersey,2021-10-16,,,,,,101073.0
JEY,Europe,Jersey,2021-10-17,,,,,,101073.0
JEY,Europe,Jersey,2021-10-18,,,,,,101073.0
JEY,Europe,Jersey,2021-10-19,,,,,,101073.0
JEY,Europe,Jersey,2021-10-20,,,,,,101073.0
JEY,Europe,Jersey,2021-10-21,,,,,,101073.0
JEY,Europe,Jersey,2021-10-22,,,,,,101073.0
JEY,Europe,Jersey,2021-10-23,,,,,,101073.0
JEY,Europe,Jersey,2021-10-24,,,,,,101073.0
JEY,Europe,Jersey,2021-10-25,,,,,,101073.0
JEY,Europe,Jersey,2021-10-26,,,,,,101073.0
JEY,Europe,Jersey,2021-10-27,,,,,,101073.0
JEY,Europe,Jersey,2021-10-28,,,,,,101073.0
JEY,Europe,Jersey,2021-10-29,,,,,,101073.0
JEY,Europe,Jersey,2021-10-30,,,,,,101073.0
JEY,Europe,Jersey,2021-10-31,,,,,,101073.0
JEY,Europe,Jersey,2021-11-01,,,,,,101073.0
JEY,Europe,Jersey,2021-11-02,,,,,,101073.0
JEY,Europe,Jersey,2021-11-03,,,,,,101073.0
JEY,Europe,Jersey,2021-11-04,,,,,,101073.0
JEY,Europe,Jersey,2021-11-05,,,,,,101073.0
JEY,Europe,Jersey,2021-11-06,,,,,,101073.0
JEY,Europe,Jersey,2021-11-07,,,,,,101073.0
JEY,Europe,Jersey,2021-11-08,,,,,,101073.0
JEY,Europe,Jersey,2021-11-09,,,,,,101073.0
JEY,Europe,Jersey,2021-11-10,,,,,,101073.0
JEY,Europe,Jersey,2021-11-11,,,,,,101073.0
JEY,Europe,Jersey,2021-11-12,,,,,,101073.0
JEY,Europe,Jersey,2021-11-13,,,,,,101073.0
JEY,Europe,Jersey,2021-11-14,,,,,,101073.0
JEY,Europe,Jersey,2021-11-15,,,,,,101073.0
JEY,Europe,Jersey,2021-11-16,,,,,,101073.0
JEY,Europe,Jersey,2021-11-17,,,,,,101073.0
JEY,Europe,Jersey,2021-11-18,,,,,,101073.0
JEY,Europe,Jersey,2021-11-19,,,,,,101073.0
JEY,Europe,Jersey,2021-11-20,,,,,,101073.0
JEY,Europe,Jersey,2021-11-21,,,,,,101073.0
JEY,Europe,Jersey,2021-11-22,,,,,,101073.0
JEY,Europe,Jersey,2021-11-23,,,,,,101073.0
JEY,Europe,Jersey,2021-11-24,,,,,,101073.0
JEY,Europe,Jersey,2021-11-25,,,,,,101073.0
JEY,Europe,Jersey,2021-11-26,,,,,,101073.0
JEY,Europe,Jersey,2021-11-27,,,,,,101073.0
JEY,Europe,Jersey,2021-11-28,,,,,,101073.0
JEY,Europe,Jersey,2021-11-29,,,,,,101073.0
JEY,Europe,Jersey,2021-11-30,,,,,,101073.0
JEY,Europe,Jersey,2021-12-01,,,,,,101073.0
JEY,Europe,Jersey,2021-12-02,,,,,,101073.0
JEY,Europe,Jersey,2021-12-03,,,,,,101073.0
JEY,Europe,Jersey,2021-12-04,,,,,,101073.0
JEY,Europe,Jersey,2021-12-05,,,,,,101073.0
JEY,Europe,Jersey,2021-12-06,,,,,,101073.0
JEY,Europe,Jersey,2021-12-07,,,,,,101073.0
JEY,Europe,Jersey,2021-12-08,,,,,,101073.0
JEY,Europe,Jersey,2021-12-09,,,,,,101073.0
JEY,Europe,Jersey,2021-12-10,,,,,,101073.0
JEY,Europe,Jersey,2021-12-11,,,,,,101073.0
JEY,Europe,Jersey,2021-12-12,,,,,,101073.0
JEY,Europe,Jersey,2021-12-13,,,,,,101073.0
JEY,Europe,Jersey,2021-12-14,,,,,,101073.0
JEY,Europe,Jersey,2021-12-15,,,,,,101073.0
JEY,Europe,Jersey,2021-12-16,,,,,,101073.0
JEY,Europe,Jersey,2021-12-17,,,,,,101073.0
JEY,Europe,Jersey,2021-12-18,,,,,,101073.0
JEY,Europe,Jersey,2021-12-19,,,,,,101073.0
JEY,Europe,Jersey,2021-12-20,,,,,,101073.0
JEY,Europe,Jersey,2021-12-21,,,,,,101073.0
JEY,Europe,Jersey,2021-12-22,,,,,,101073.0
JEY,Europe,Jersey,2021-12-23,,,,,,101073.0
JEY,Europe,Jersey,2021-12-24,,,,,,101073.0
JEY,Europe,Jersey,2021-12-25,,,,,,101073.0
JEY,Europe,Jersey,2021-12-26,,,,,,101073.0
JEY,Europe,Jersey,2021-12-27,,,,,,101073.0
JEY,Europe,Jersey,2021-12-28,,,,,,101073.0
JEY,Europe,Jersey,2021-12-29,,,,,,101073.0
JEY,Europe,Jersey,2021-12-30,,,,,,101073.0
JEY,Europe,Jersey,2021-12-31,,,,,,101073.0
JEY,Europe,Jersey,2022-01-01,,,,,,101073.0
JEY,Europe,Jersey,2022-01-02,,,,,,101073.0
JEY,Europe,Jersey,2022-01-03,,,,,,101073.0
JEY,Europe,Jersey,2022-01-04,,,,,,101073.0
JEY,Europe,Jersey,2022-01-05,,,,,,101073.0
JEY,Europe,Jersey,2022-01-06,,,,,,101073.0
JEY,Europe,Jersey,2022-01-07,,,,,,101073.0
JEY,Europe,Jersey,2022-01-08,,,,,,101073.0
JEY,Europe,Jersey,2022-01-09,,,,,,101073.0
JEY,Europe,Jersey,2022-01-10,,,,,,101073.0
JEY,Europe,Jersey,2022-01-11,,,,,,101073.0
JEY,Europe,Jersey,2022-01-12,,,,,,101073.0
JOR,Asia,Jordan,2021-10-11,1307.0,7.0,81290.896,1053.46,,10269022.0
JOR,Asia,Jordan,2021-10-12,1191.0,9.0,81406.87599999999,1054.336,,10269022.0
JOR,Asia,Jordan,2021-10-13,1286.0,14.0,81532.107,1055.6989999999998,1013.18,10269022.0
JOR,Asia,Jordan,2021-10-14,1268.0,6.0,81655.585,1056.2839999999999,1016.4789999999999,10269022.0
JOR,Asia,Jordan,2021-10-15,1021.0,12.0,81755.01,1057.452,,10269022.0
JOR,Asia,Jordan,2021-10-16,573.0,6.0,81810.80900000001,1058.036,,10269022.0
JOR,Asia,Jordan,2021-10-17,1372.0,14.0,81944.415,1059.4,1024.339,10269022.0
JOR,Asia,Jordan,2021-10-18,1715.0,8.0,82111.422,1060.1789999999999,1027.075,10269022.0
JOR,Asia,Jordan,2021-10-19,1597.0,8.0,82266.938,1060.958,,10269022.0
JOR,Asia,Jordan,2021-10-20,1232.0,8.0,82386.911,1061.737,,10269022.0
JOR,Asia,Jordan,2021-10-21,0.0,0.0,82386.911,1061.737,1033.27,10269022.0
JOR,Asia,Jordan,2021-10-22,2967.0,27.0,82675.838,1064.366,1035.64,10269022.0
JOR,Asia,Jordan,2021-10-23,758.0,11.0,82749.652,1065.437,1043.266,10269022.0
JOR,Asia,Jordan,2021-10-24,1652.0,10.0,82910.524,1066.411,1046.245,10269022.0
JOR,Asia,Jordan,2021-10-25,1602.0,14.0,83066.52799999999,1067.775,,10269022.0
JOR,Asia,Jordan,2021-10-26,1746.0,11.0,83236.554,1068.846,1052.675,10269022.0
JOR,Asia,Jordan,2021-10-27,1692.0,7.0,83401.321,1069.527,1056.173,10269022.0
JOR,Asia,Jordan,2021-10-28,1892.0,17.0,83585.564,1071.183,,10269022.0
JOR,Asia,Jordan,2021-10-29,1454.0,16.0,83727.155,1072.741,,10269022.0
JOR,Asia,Jordan,2021-10-30,1022.0,12.0,83826.678,1073.9089999999999,1065.155,10269022.0
JOR,Asia,Jordan,2021-10-31,1723.0,10.0,83994.464,1074.883,1068.08,10269022.0
JOR,Asia,Jordan,2021-11-01,2120.0,14.0,84200.91,1076.247,,10269022.0
JOR,Asia,Jordan,2021-11-02,1790.0,10.0,84375.22099999999,1077.22,,10269022.0
JOR,Asia,Jordan,2021-11-03,2042.0,15.0,84574.071,1078.681,1078.812,10269022.0
JOR,Asia,Jordan,2021-11-04,2012.0,11.0,84770.0,1079.752,1082.346,10269022.0
JOR,Asia,Jordan,2021-11-05,2080.0,14.0,84972.55099999999,1081.116,,10269022.0
JOR,Asia,Jordan,2021-11-06,1122.0,12.0,85081.81199999999,1082.2839999999999,1087.56,10269022.0
JOR,Asia,Jordan,2021-11-07,2097.0,14.0,85286.01800000001,1083.647,1090.62,10269022.0
JOR,Asia,Jordan,2021-11-08,2562.0,17.0,85535.507,1085.303,,10269022.0
JOR,Asia,Jordan,2021-11-09,2577.0,11.0,85786.45599999999,1086.374,1098.526,10269022.0
JOR,Asia,Jordan,2021-11-10,2503.0,11.0,86030.198,1087.445,1102.573,10269022.0
JOR,Asia,Jordan,2021-11-11,2596.0,16.0,86282.998,1089.003,,10269022.0
JOR,Asia,Jordan,2021-11-12,2393.0,14.0,86516.028,1090.367,,10269022.0
JOR,Asia,Jordan,2021-11-13,1236.0,18.0,86636.39,1092.12,1113.2730000000001,10269022.0
JOR,Asia,Jordan,2021-11-14,0.0,0.0,86636.39,1092.12,1116.756,10269022.0
JOR,Asia,Jordan,2021-11-15,5893.0,40.0,87210.252,1096.015,,10269022.0
JOR,Asia,Jordan,2021-11-16,0.0,0.0,87210.252,1096.015,,10269022.0
JOR,Asia,Jordan,2021-11-17,3118.0,24.0,87513.884,1098.3519999999999,1129.24,10269022.0
JOR,Asia,Jordan,2021-11-18,7056.0,31.0,88200.99900000001,1101.371,1133.771,10269022.0
JOR,Asia,Jordan,2021-11-19,0.0,0.0,88200.99900000001,1101.371,,10269022.0
JOR,Asia,Jordan,2021-11-20,5532.0,37.0,88739.707,1104.974,1140.25,10269022.0
JOR,Asia,Jordan,2021-11-21,3579.0,14.0,89088.231,1106.337,1143.915,10269022.0
JOR,Asia,Jordan,2021-11-22,4324.0,16.0,89509.30300000001,1107.895,,10269022.0
JOR,Asia,Jordan,2021-11-23,4549.0,26.0,89952.286,1110.427,1152.987,10269022.0
JOR,Asia,Jordan,2021-11-24,4534.0,26.0,90393.808,1112.9589999999998,1157.786,10269022.0
JOR,Asia,Jordan,2021-11-25,4283.0,30.0,90810.88699999999,1115.88,,10269022.0
JOR,Asia,Jordan,2021-11-26,4080.0,27.0,91208.19900000001,1118.51,,10269022.0
JOR,Asia,Jordan,2021-11-27,2674.0,29.0,91468.594,1121.3339999999998,,10269022.0
JOR,Asia,Jordan,2021-11-28,4012.0,36.0,91859.28300000001,1124.839,,10269022.0
JOR,Asia,Jordan,2021-11-29,5661.0,33.0,92410.55300000001,1128.053,1179.891,10269022.0
JOR,Asia,Jordan,2021-11-30,4977.0,24.0,92895.214,1130.39,1185.027,10269022.0
JOR,Asia,Jordan,2021-12-01,5047.0,25.0,93386.69300000001,1132.825,1190.022,10269022.0
JOR,Asia,Jordan,2021-12-02,4665.0,28.0,93840.97099999999,1135.5510000000002,1194.991,10269022.0
JOR,Asia,Jordan,2021-12-03,0.0,0.0,93840.97099999999,1135.5510000000002,,10269022.0
JOR,Asia,Jordan,2021-12-04,7746.0,54.0,94595.27900000001,1140.81,1202.7910000000002,10269022.0
JOR,Asia,Jordan,2021-12-05,4555.0,46.0,95038.84599999999,1145.289,1207.113,10269022.0
JOR,Asia,Jordan,2021-12-06,5811.0,26.0,95604.72300000001,1147.8210000000001,,10269022.0
JOR,Asia,Jordan,2021-12-07,6392.0,30.0,96227.177,1150.742,,10269022.0
JOR,Asia,Jordan,2021-12-08,5180.0,33.0,96731.60699999999,1153.9560000000001,1223.487,10269022.0
JOR,Asia,Jordan,2021-12-09,5153.0,29.0,97233.40699999999,1156.78,1228.861,10269022.0
JOR,Asia,Jordan,2021-12-10,4936.0,38.0,97714.076,1160.481,,10269022.0
JOR,Asia,Jordan,2021-12-11,2708.0,24.0,97977.78199999999,1162.818,1236.395,10269022.0
JOR,Asia,Jordan,2021-12-12,3897.0,41.0,98357.273,1166.81,1239.952,10269022.0
JOR,Asia,Jordan,2021-12-13,5256.0,42.0,98869.104,1170.9,,10269022.0
JOR,Asia,Jordan,2021-12-14,4402.0,24.0,99297.771,1173.237,,10269022.0
JOR,Asia,Jordan,2021-12-15,4341.0,30.0,99720.49900000001,1176.1589999999999,1255.347,10269022.0
JOR,Asia,Jordan,2021-12-16,3812.0,40.0,100091.713,1180.0539999999999,1260.399,10269022.0
JOR,Asia,Jordan,2021-12-17,3705.0,33.0,100452.507,1183.268,,10269022.0
JOR,Asia,Jordan,2021-12-18,1920.0,40.0,100639.477,1187.163,1268.599,10269022.0
JOR,Asia,Jordan,2021-12-19,3196.0,39.0,100950.704,1190.961,1272.4489999999998,10269022.0
JOR,Asia,Jordan,2021-12-20,3578.0,38.0,101299.131,1194.661,,10269022.0
JOR,Asia,Jordan,2021-12-21,3023.0,32.0,101593.511,1197.777,,10269022.0
JOR,Asia,Jordan,2021-12-22,2448.0,29.0,101831.898,1200.601,1285.675,10269022.0
JOR,Asia,Jordan,2021-12-23,2239.0,43.0,102049.93199999999,1204.789,1289.612,10269022.0
JOR,Asia,Jordan,2021-12-24,2304.0,31.0,102274.296,1207.807,,10269022.0
JOR,Asia,Jordan,2021-12-25,1164.0,41.0,102387.647,1211.8,,10269022.0
JOR,Asia,Jordan,2021-12-26,1447.0,43.0,102528.556,1215.987,,10269022.0
JOR,Asia,Jordan,2021-12-27,2024.0,31.0,102725.65400000001,1219.006,,10269022.0
JOR,Asia,Jordan,2021-12-28,2403.0,38.0,102959.659,1222.7069999999999,,10269022.0
JOR,Asia,Jordan,2021-12-29,2220.0,34.0,103175.84300000001,1226.017,,10269022.0
JOR,Asia,Jordan,2021-12-30,2045.0,30.0,103374.985,1228.9389999999999,,10269022.0
JOR,Asia,Jordan,2021-12-31,1845.0,33.0,103554.65199999999,1232.152,,10269022.0
JOR,Asia,Jordan,2022-01-01,872.0,31.0,103639.56800000001,1235.171,,10269022.0
JOR,Asia,Jordan,2022-01-02,1294.0,26.0,103765.57800000001,1237.703,,10269022.0
JOR,Asia,Jordan,2022-01-03,1682.0,32.0,103929.371,1240.819,,10269022.0
JOR,Asia,Jordan,2022-01-04,2296.0,23.0,104152.95599999999,1243.059,,10269022.0
JOR,Asia,Jordan,2022-01-05,2288.0,26.0,104375.76199999999,1245.5910000000001,,10269022.0
JOR,Asia,Jordan,2022-01-06,2170.0,19.0,104587.07800000001,1247.441,,10269022.0
JOR,Asia,Jordan,2022-01-07,2033.0,21.0,104785.052,1249.486,,10269022.0
JOR,Asia,Jordan,2022-01-08,1392.0,25.0,104920.605,1251.921,,10269022.0
JOR,Asia,Jordan,2022-01-09,2349.0,20.0,105149.351,1253.868,1348.8670000000002,10269022.0
JOR,Asia,Jordan,2022-01-10,2789.0,17.0,105420.945,1255.524,1352.8039999999999,10269022.0
JOR,Asia,Jordan,2022-01-11,2930.0,16.0,105706.269,1257.0819999999999,,10269022.0
JOR,Asia,Jordan,2022-01-12,2829.0,23.0,105981.758,1259.3210000000001,1359.993,10269022.0
JOR,Asia,Jordan,2022-01-13,3362.0,13.0,106309.15,1260.587,1363.485,10269022.0
JOR,Asia,Jordan,2022-01-14,3396.0,14.0,106639.853,1261.951,,10269022.0
JOR,Asia,Jordan,2022-01-15,2387.0,15.0,106872.3,1263.411,1369.756,10269022.0
JOR,Asia,Jordan,2022-01-16,3493.0,12.0,107212.44900000001,1264.58,1372.6470000000002,10269022.0
JOR,Asia,Jordan,2022-01-17,5039.0,18.0,107703.148,1266.333,,10269022.0
JOR,Asia,Jordan,2022-01-18,5175.0,10.0,108207.091,1267.307,,10269022.0
JPN,Asia,Japan,2021-10-11,369.0,20.0,13605.023000000001,142.458,193.135,126050796.0
JPN,Asia,Japan,2021-10-12,607.0,29.0,13609.839,142.689,193.59599999999998,126050796.0
JPN,Asia,Japan,2021-10-13,731.0,33.0,13615.638,142.95,194.055,126050796.0
JPN,Asia,Japan,2021-10-14,617.0,33.0,13620.533000000001,143.21200000000002,194.642,126050796.0
JPN,Asia,Japan,2021-10-15,517.0,23.0,13624.633999999998,143.395,195.15599999999998,126050796.0
JPN,Asia,Japan,2021-10-16,500.0,13.0,13628.601,143.498,195.49,126050796.0
JPN,Asia,Japan,2021-10-17,428.0,13.0,13631.996000000001,143.601,195.637,126050796.0
JPN,Asia,Japan,2021-10-18,230.0,17.0,13633.821000000002,143.736,196.048,126050796.0
JPN,Asia,Japan,2021-10-19,371.0,27.0,13636.764,143.95,196.459,126050796.0
JPN,Asia,Japan,2021-10-20,388.0,10.0,13639.841999999999,144.029,196.99599999999998,126050796.0
JPN,Asia,Japan,2021-10-21,343.0,16.0,13642.563999999998,144.156,197.37599999999998,126050796.0
JPN,Asia,Japan,2021-10-22,324.0,12.0,13645.133999999998,144.251,197.601,126050796.0
JPN,Asia,Japan,2021-10-23,283.0,5.0,13647.378999999999,144.291,197.94,126050796.0
JPN,Asia,Japan,2021-10-24,232.0,8.0,13649.22,144.355,198.09400000000002,126050796.0
JPN,Asia,Japan,2021-10-25,151.0,7.0,13650.418,144.41,198.56400000000002,126050796.0
JPN,Asia,Japan,2021-10-26,310.0,15.0,13652.877,144.529,198.987,126050796.0
JPN,Asia,Japan,2021-10-27,310.0,7.0,13655.336000000001,144.585,199.438,126050796.0
JPN,Asia,Japan,2021-10-28,273.0,9.0,13657.502,144.656,199.88299999999998,126050796.0
JPN,Asia,Japan,2021-10-29,292.0,16.0,13659.819,144.783,200.38299999999998,126050796.0
JPN,Asia,Japan,2021-10-30,284.0,7.0,13662.072,144.838,200.71599999999998,126050796.0
JPN,Asia,Japan,2021-10-31,228.0,7.0,13663.88,144.894,200.84900000000002,126050796.0
JPN,Asia,Japan,2021-11-01,84.0,7.0,13664.546999999999,144.95,201.24200000000002,126050796.0
JPN,Asia,Japan,2021-11-02,221.0,7.0,13666.3,145.005,201.69400000000002,126050796.0
JPN,Asia,Japan,2021-11-03,264.0,8.0,13668.393999999998,145.069,201.873,126050796.0
JPN,Asia,Japan,2021-11-04,158.0,6.0,13669.648000000001,145.116,202.338,126050796.0
JPN,Asia,Japan,2021-11-05,225.0,12.0,13671.433,145.211,202.80900000000003,126050796.0
JPN,Asia,Japan,2021-11-06,230.0,2.0,13673.258,145.227,203.08599999999998,126050796.0
JPN,Asia,Japan,2021-11-07,157.0,0.0,13674.503,145.227,203.22400000000002,126050796.0
JPN,Asia,Japan,2021-11-08,100.0,3.0,13675.296,145.251,203.642,126050796.0
JPN,Asia,Japan,2021-11-09,194.0,3.0,13676.835,145.275,204.044,126050796.0
JPN,Asia,Japan,2021-11-10,196.0,3.0,13678.39,145.299,204.57299999999998,126050796.0
JPN,Asia,Japan,2021-11-11,207.0,4.0,13680.033000000001,145.33,204.979,126050796.0
JPN,Asia,Japan,2021-11-12,194.0,1.0,13681.572,145.338,205.511,126050796.0
JPN,Asia,Japan,2021-11-13,194.0,1.0,13683.111,145.346,205.795,126050796.0
JPN,Asia,Japan,2021-11-14,126.0,2.0,13684.11,145.362,205.95,126050796.0
JPN,Asia,Japan,2021-11-15,74.0,1.0,13684.697,145.37,206.338,126050796.0
JPN,Asia,Japan,2021-11-16,144.0,4.0,13685.84,145.40200000000002,206.722,126050796.0
JPN,Asia,Japan,2021-11-17,199.0,5.0,13687.419,145.441,207.174,126050796.0
JPN,Asia,Japan,2021-11-18,148.0,5.0,13688.593,145.481,207.57299999999998,126050796.0
JPN,Asia,Japan,2021-11-19,153.0,0.0,13689.806,145.481,208.04,126050796.0
JPN,Asia,Japan,2021-11-20,104.0,5.0,13690.632,145.52100000000002,208.299,126050796.0
JPN,Asia,Japan,2021-11-21,135.0,0.0,13691.703000000001,145.52100000000002,208.424,126050796.0
JPN,Asia,Japan,2021-11-22,44.0,2.0,13692.052,145.537,208.77200000000002,126050796.0
JPN,Asia,Japan,2021-11-23,107.0,2.0,13692.9,145.55200000000002,208.968,126050796.0
JPN,Asia,Japan,2021-11-24,73.0,2.0,13693.48,145.56799999999998,209.407,126050796.0
JPN,Asia,Japan,2021-11-25,112.0,2.0,13694.368,145.584,209.77599999999998,126050796.0
JPN,Asia,Japan,2021-11-26,113.0,2.0,13695.265,145.6,210.268,126050796.0
JPN,Asia,Japan,2021-11-27,120.0,1.0,13696.216999999999,145.608,210.58,126050796.0
JPN,Asia,Japan,2021-11-28,60.0,0.0,13696.693000000001,145.608,210.764,126050796.0
JPN,Asia,Japan,2021-11-29,76.0,1.0,13697.295,145.616,211.145,126050796.0
JPN,Asia,Japan,2021-11-30,81.0,2.0,13697.938,145.632,211.537,126050796.0
JPN,Asia,Japan,2021-12-01,115.0,1.0,13698.85,145.64,211.96400000000003,126050796.0
JPN,Asia,Japan,2021-12-02,113.0,1.0,13699.747,145.648,212.382,126050796.0
JPN,Asia,Japan,2021-12-03,141.0,1.0,13700.865,145.656,212.834,126050796.0
JPN,Asia,Japan,2021-12-04,120.0,0.0,13701.817,145.656,213.053,126050796.0
JPN,Asia,Japan,2021-12-05,104.0,0.0,13702.643,145.656,213.166,126050796.0
JPN,Asia,Japan,2021-12-06,54.0,1.0,13703.071000000002,145.66299999999998,213.547,126050796.0
JPN,Asia,Japan,2021-12-07,99.0,2.0,13703.856000000002,145.679,213.94,126050796.0
JPN,Asia,Japan,2021-12-08,122.0,3.0,13704.823999999999,145.703,214.35299999999998,126050796.0
JPN,Asia,Japan,2021-12-09,154.0,1.0,13706.046,145.711,214.74099999999999,126050796.0
JPN,Asia,Japan,2021-12-10,136.0,1.0,13707.125,145.719,215.24200000000002,126050796.0
JPN,Asia,Japan,2021-12-11,131.0,1.0,13708.163999999999,145.727,215.519,126050796.0
JPN,Asia,Japan,2021-12-12,98.0,0.0,13708.942,145.727,215.64700000000002,126050796.0
JPN,Asia,Japan,2021-12-13,67.0,1.0,13709.473,145.735,216.072,126050796.0
JPN,Asia,Japan,2021-12-14,128.0,1.0,13710.489,145.743,216.457,126050796.0
JPN,Asia,Japan,2021-12-15,159.0,1.0,13711.75,145.751,216.847,126050796.0
JPN,Asia,Japan,2021-12-16,163.0,3.0,13713.043,145.775,217.24599999999998,126050796.0
JPN,Asia,Japan,2021-12-17,161.0,0.0,13714.32,145.775,217.71900000000002,126050796.0
JPN,Asia,Japan,2021-12-18,179.0,0.0,13715.74,145.775,217.95,126050796.0
JPN,Asia,Japan,2021-12-19,150.0,0.0,13716.93,145.775,218.067,126050796.0
JPN,Asia,Japan,2021-12-20,109.0,1.0,13717.795,145.782,218.42,126050796.0
JPN,Asia,Japan,2021-12-21,218.0,2.0,13719.525,145.798,218.81799999999998,126050796.0
JPN,Asia,Japan,2021-12-22,220.0,2.0,13721.27,145.814,219.232,126050796.0
JPN,Asia,Japan,2021-12-23,247.0,2.0,13723.229,145.83,219.609,126050796.0
JPN,Asia,Japan,2021-12-24,260.0,0.0,13725.292,145.83,220.016,126050796.0
JPN,Asia,Japan,2021-12-25,263.0,1.0,13727.378999999999,145.838,220.301,126050796.0
JPN,Asia,Japan,2021-12-26,225.0,0.0,13729.163999999999,145.838,220.44400000000002,126050796.0
JPN,Asia,Japan,2021-12-27,163.0,0.0,13730.457,145.838,220.856,126050796.0
JPN,Asia,Japan,2021-12-28,313.0,2.0,13732.94,145.85399999999998,221.332,126050796.0
JPN,Asia,Japan,2021-12-29,398.0,4.0,13736.097,145.886,221.63099999999997,126050796.0
JPN,Asia,Japan,2021-12-30,432.0,0.0,13739.525,145.886,221.832,126050796.0
JPN,Asia,Japan,2021-12-31,418.0,0.0,13742.841,145.886,222.077,126050796.0
JPN,Asia,Japan,2022-01-01,456.0,0.0,13746.458,145.886,222.13299999999998,126050796.0
JPN,Asia,Japan,2022-01-02,477.0,2.0,13750.242,145.901,222.22299999999998,126050796.0
JPN,Asia,Japan,2022-01-03,672.0,1.0,13755.573999999999,145.909,222.268,126050796.0
JPN,Asia,Japan,2022-01-04,1149.0,1.0,13764.688999999998,145.917,222.96099999999998,126050796.0
JPN,Asia,Japan,2022-01-05,2490.0,1.0,13784.443000000001,145.925,223.641,126050796.0
JPN,Asia,Japan,2022-01-06,4297.0,1.0,13818.532,145.933,224.16,126050796.0
JPN,Asia,Japan,2022-01-07,6070.0,1.0,13866.688,145.941,224.93599999999998,126050796.0
JPN,Asia,Japan,2022-01-08,8302.0,2.0,13932.55,145.957,225.38,126050796.0
JPN,Asia,Japan,2022-01-09,8071.0,1.0,13996.58,145.965,225.65,126050796.0
JPN,Asia,Japan,2022-01-10,6265.0,2.0,14046.282,145.981,225.912,126050796.0
JPN,Asia,Japan,2022-01-11,6235.0,2.0,14095.746000000001,145.997,226.792,126050796.0
JPN,Asia,Japan,2022-01-12,13044.0,5.0,14199.228000000001,146.036,227.80900000000003,126050796.0
JPN,Asia,Japan,2022-01-13,18677.0,4.0,14347.398000000001,146.06799999999998,228.983,126050796.0
JPN,Asia,Japan,2022-01-14,21880.0,11.0,14520.979,146.155,230.054,126050796.0
JPN,Asia,Japan,2022-01-15,25621.0,6.0,14724.239,146.203,230.798,126050796.0
JPN,Asia,Japan,2022-01-16,25479.0,0.0,14926.371000000001,146.203,231.292,126050796.0
JPN,Asia,Japan,2022-01-17,20823.0,4.0,15091.567,146.235,,126050796.0
JPN,Asia,Japan,2022-01-18,32087.0,10.0,15346.123,146.314,,126050796.0
KAZ,Asia,Kazakhstan,2021-10-11,1510.0,127.0,51824.174000000006,867.23,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-12,1883.0,36.0,51923.305,869.125,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-13,2084.0,35.0,52033.018,870.9680000000001,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-14,2096.0,39.0,52143.364,873.0210000000001,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-15,2027.0,35.0,52250.075999999994,874.8639999999999,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-16,1976.0,0.0,52354.10400000001,874.8639999999999,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-17,1677.0,0.0,52442.39,874.8639999999999,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-18,1396.0,95.0,52515.883,879.865,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-19,1837.0,53.0,52612.593,882.655,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-20,1995.0,28.0,52717.621,884.1289999999999,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-21,1893.0,41.0,52817.279,886.288,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-22,1868.0,36.0,52915.621,888.183,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-23,0.0,0.0,52915.621,888.183,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-24,3425.0,0.0,53095.932,888.183,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-25,1363.0,86.0,53167.687999999995,892.711,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-26,1738.0,34.0,53259.185999999994,894.5010000000001,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-27,1847.0,30.0,53356.422,896.08,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-28,1936.0,29.0,53458.344000000005,897.607,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-29,1742.0,28.0,53550.053,899.081,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-30,1660.0,0.0,53637.444,899.081,,18994958.0
KAZ,Asia,Kazakhstan,2021-10-31,1423.0,0.0,53712.359000000004,899.081,,18994958.0
KAZ,Asia,Kazakhstan,2021-11-01,1188.0,72.0,53774.902,902.8710000000001,,18994958.0
KAZ,Asia,Kazakhstan,2021-11-02,1492.0,25.0,53853.449,904.187,,18994958.0
KAZ,Asia,Kazakhstan,2021-11-03,1505.0,26.0,53932.68,905.556,,18994958.0
KAZ,Asia,Kazakhstan,2021-11-04,1541.0,37.0,54013.807,907.5039999999999,,18994958.0
KAZ,Asia,Kazakhstan,2021-11-05,1444.0,25.0,54089.827000000005,908.82,,18994958.0
